Week.Ending.Date,Area,Metric,age_0_17,age_18_19,age_18_49,age_20_29,age_30_39,age_40_49,age_50_59,age_50_64,age_60_69,age_65plus,age_70_79,age_80plus,age_unknown
2021-10-30,Region 3,Hospitalization,<5,0,13,<5,<5,8,12,25,19,59,20,20,0
2021-10-30,Region 5,Case Count,576,47,982,295,366,274,240,359,202,361,103,56,<5
2021-10-30,Region 5,Deaths,0,0,<5,0,0,<5,<5,7,11,21,6,<5,0
2021-10-30,Region 5,Hospitalization,<5,0,5,<5,<5,<5,5,7,5,20,9,6,0
2021-10-30,Region 6,Case Count,1047,99,1769,514,650,506,462,679,363,643,182,98,<5
2021-10-30,Region 6,Deaths,0,0,<5,0,0,<5,<5,<5,7,25,6,12,0
2021-10-30,Region 6,Hospitalization,<5,0,11,<5,5,5,7,12,10,33,6,17,0
2021-10-30,Region 7,Case Count,155,21,414,126,142,125,113,162,94,201,79,28,<5
2021-10-30,Region 7,Deaths,<5,0,0,0,0,0,0,<5,<5,7,5,<5,0
2021-10-30,Region 7,Hospitalization,<5,0,<5,<5,0,0,0,<5,<5,15,10,<5,0
2021-10-30,Region 8,Case Count,182,17,332,105,101,109,82,121,70,136,38,28,<5
2021-10-30,Region 8,Deaths,0,0,0,0,0,0,0,0,0,<5,<5,<5,0
2021-10-30,Region 8,Hospitalization,0,0,<5,0,<5,<5,<5,<5,<5,10,<5,6,0
2021-11-06,Region 1,Case Count,861,73,1477,448,526,430,400,587,312,561,159,90,0
2021-11-06,Region 1,Deaths,<5,0,<5,0,<5,<5,<5,<5,7,16,<5,5,0
2021-11-06,Region 1,Hospitalization,5,<5,23,<5,10,9,10,22,23,55,19,13,0
2021-11-06,Region 2N,Case Count,1367,110,2272,650,785,727,672,956,464,836,256,116,<5
2021-11-06,Region 2N,Deaths,0,0,<5,<5,0,<5,<5,<5,<5,16,6,7,0
2021-11-06,Region 2N,Hospitalization,7,0,<5,<5,<5,<5,<5,6,6,18,<5,8,0
2021-11-06,Region 2S,Case Count,1359,140,2273,832,730,571,492,698,379,645,183,83,22
2021-11-06,Region 2S,Deaths,0,0,<5,0,0,<5,0,5,6,13,6,<5,0
2021-11-06,Region 2S,Hospitalization,<5,<5,25,5,<5,15,18,24,14,33,14,5,0
2021-11-06,Region 3,Case Count,729,83,1428,438,491,416,368,532,287,527,157,83,<5
2021-11-06,Region 3,Deaths,0,0,<5,0,<5,<5,<5,10,8,23,9,6,0
2021-11-06,Region 3,Hospitalization,5,0,12,<5,<5,5,19,31,20,56,19,17,0
2021-11-06,Region 5,Case Count,695,68,1243,370,442,363,315,430,206,371,106,59,0
2021-11-06,Region 5,Deaths,0,0,0,0,0,0,<5,<5,<5,11,6,<5,0
2021-11-06,Region 5,Hospitalization,<5,0,13,<5,<5,7,5,8,6,28,12,10,0
2021-11-06,Region 6,Case Count,1374,135,2500,749,911,705,584,867,444,736,184,108,<5
2021-11-06,Region 6,Deaths,0,0,<5,0,0,<5,<5,<5,<5,15,7,7,0
2021-11-06,Region 6,Hospitalization,<5,0,16,<5,9,<5,10,15,7,39,20,12,0
2021-11-06,Region 7,Case Count,249,18,508,157,168,165,135,219,155,282,83,44,0
2021-11-06,Region 7,Deaths,0,0,<5,0,0,<5,<5,<5,6,17,5,6,0
2021-11-06,Region 7,Hospitalization,<5,0,6,<5,<5,<5,<5,6,7,18,8,<5,0
2021-11-06,Region 8,Case Count,176,27,360,133,97,103,76,129,81,165,60,24,<5
2021-11-06,Region 8,Deaths,0,0,<5,0,<5,0,<5,<5,<5,5,<5,<5,0
2021-11-06,Region 8,Hospitalization,<5,0,6,<5,<5,<5,<5,5,<5,14,7,6,0
2021-11-13,Region 1,Case Count,997,91,1618,478,584,465,514,689,319,591,173,99,<5
2021-11-13,Region 1,Deaths,0,0,<5,0,<5,0,<5,<5,<5,15,<5,11,0
2021-11-13,Region 1,Hospitalization,<5,<5,12,<5,<5,7,5,8,7,34,14,13,0
2021-11-13,Region 2N,Case Count,1602,127,2843,809,1010,897,864,1269,652,1195,355,188,5
2021-11-13,Region 2N,Deaths,0,0,<5,0,<5,0,0,0,0,8,<5,6,0
2021-11-13,Region 2N,Hospitalization,0,0,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,0
2021-11-13,Region 2S,Case Count,1626,132,2629,825,948,724,583,866,463,809,228,118,21
2021-11-13,Region 2S,Deaths,0,0,0,0,0,0,<5,<5,<5,5,<5,<5,0
2021-11-13,Region 2S,Hospitalization,5,0,19,<5,5,10,15,25,18,42,8,16,0
2021-11-13,Region 3,Case Count,768,79,1577,500,537,461,470,681,371,647,185,91,<5
2021-11-13,Region 3,Deaths,0,0,<5,0,0,<5,0,<5,<5,16,6,8,0
2021-11-13,Region 3,Hospitalization,5,0,9,0,<5,7,12,20,21,52,19,12,0
2021-11-13,Region 5,Case Count,802,61,1375,443,450,421,373,508,237,452,143,72,0
2021-11-13,Region 5,Deaths,0,<5,<5,0,0,<5,<5,<5,0,<5,<5,<5,0
2021-11-13,Region 5,Hospitalization,<5,0,<5,0,<5,<5,7,12,7,14,<5,5,0
2021-11-13,Region 6,Case Count,1559,129,2670,796,981,764,717,1041,566,954,260,128,0
2021-11-13,Region 6,Deaths,<5,0,0,0,0,0,0,<5,<5,10,<5,5,0
2021-11-13,Region 6,Hospitalization,8,<5,10,<5,<5,<5,<5,14,15,31,6,10,0
2021-11-13,Region 7,Case Count,206,24,496,139,179,154,167,259,163,274,70,41,<5
2021-11-13,Region 7,Deaths,0,0,0,0,0,0,0,<5,<5,8,<5,<5,0
2021-11-13,Region 7,Hospitalization,<5,0,<5,<5,<5,0,0,<5,<5,10,<5,<5,0
2021-11-13,Region 8,Case Count,185,27,398,153,109,109,103,141,82,154,56,16,0
2021-11-13,Region 8,Deaths,0,0,0,0,0,0,<5,<5,0,<5,<5,0,0
2021-11-13,Region 8,Hospitalization,<5,0,<5,0,<5,0,<5,5,<5,8,<5,<5,0
2021-11-20,Region 1,Case Count,740,76,1623,486,616,445,510,743,381,689,186,122,0
2021-11-20,Region 1,Deaths,<5,0,0,0,0,0,<5,<5,<5,<5,<5,<5,0
2021-11-20,Region 1,Hospitalization,0,0,<5,<5,0,<5,<5,<5,<5,7,<5,<5,0
2021-11-20,Region 2N,Case Count,1545,132,3197,890,1104,1071,977,1460,782,1359,391,186,<5
2021-11-20,Region 2N,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,Region 2N,Hospitalization,0,0,0,0,0,0,0,0,0,<5,<5,0,0
2021-11-20,Region 2S,Case Count,1679,126,2561,785,889,761,677,961,495,864,221,148,10
2021-11-20,Region 2S,Deaths,0,0,<5,<5,0,0,0,0,<5,<5,<5,<5,0
2021-11-20,Region 2S,Hospitalization,0,0,<5,<5,<5,<5,<5,9,10,24,6,8,0
2021-11-20,Region 3,Case Count,666,88,1661,458,566,549,427,675,407,728,208,113,<5
2021-11-20,Region 3,Deaths,0,0,<5,0,0,<5,<5,<5,<5,<5,0,<5,0
2021-11-20,Region 3,Hospitalization,<5,0,0,0,0,0,<5,<5,6,14,<5,5,0
2021-11-20,Region 5,Case Count,595,70,1573,485,538,480,419,633,352,566,138,76,0
2021-11-20,Region 5,Deaths,0,0,0,0,0,0,<5,<5,<5,<5,<5,0,0
2021-11-20,Region 5,Hospitalization,<5,0,<5,0,<5,<5,<5,<5,<5,7,<5,<5,0
2021-11-20,Region 6,Case Count,1447,146,2885,858,1016,865,763,1074,561,988,291,136,0
2021-11-20,Region 6,Deaths,<5,0,0,0,0,0,<5,<5,<5,<5,<5,0,0
2021-11-20,Region 6,Hospitalization,<5,0,0,0,0,0,0,<5,<5,7,<5,<5,0
2021-11-20,Region 7,Case Count,167,18,511,140,193,160,149,236,140,269,83,46,0
2021-11-20,Region 7,Deaths,0,0,<5,0,<5,0,0,0,0,<5,0,<5,0
2021-11-20,Region 7,Hospitalization,0,0,0,0,0,0,0,0,0,<5,0,<5,0
2021-11-20,Region 8,Case Count,134,20,319,104,99,96,84,127,78,163,58,27,0
2021-11-20,Region 8,Deaths,0,0,0,0,0,0,0,0,0,<5,<5,<5,0
2021-11-20,Region 8,Hospitalization,0,0,<5,0,<5,0,0,<5,<5,5,<5,<5,0
2021-11-27,Region 1,Case Count,24,<5,65,15,28,20,24,39,17,46,18,11,0
2021-11-27,Region 1,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 1,Hospitalization,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 2N,Case Count,69,8,138,29,46,55,45,73,40,78,25,13,0
2021-11-27,Region 2N,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 2N,Hospitalization,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 2S,Case Count,82,5,151,38,52,56,58,78,52,88,26,10,0
2021-11-27,Region 2S,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 2S,Hospitalization,<5,0,0,0,0,0,<5,<5,<5,<5,0,<5,0
2021-11-27,Region 3,Case Count,21,<5,56,14,27,14,23,32,19,44,16,9,0
2021-11-27,Region 3,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 3,Hospitalization,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 5,Case Count,13,<5,29,8,8,11,21,24,12,26,6,8,0
2021-11-27,Region 5,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 5,Hospitalization,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 6,Case Count,32,7,110,32,32,39,40,57,29,66,27,10,0
2021-11-27,Region 6,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 6,Hospitalization,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 7,Case Count,7,<5,25,6,7,10,10,14,10,18,5,<5,0
2021-11-27,Region 7,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 7,Hospitalization,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 8,Case Count,<5,<5,34,23,<5,<5,<5,8,<5,11,6,<5,0
2021-11-27,Region 8,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Region 8,Hospitalization,0,0,0,0,0,0,0,0,0,0,0,0,0
